Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,YearsAtCompany,JobLevel,JobInvolvement,JobRole,OverTime
40.66688234540484,No,Research & Development,26.9906600000556,2,Medical,3,4,Married,4674.659121236323,2.95231744914482,1,1.1058872091988008,1,4,Research Scientist,Yes
30.90999951788719,No,Research & Development,19.42647809068817,3,Life Sciences,2,3,Divorced,4047.45238613909,1.1095723942371694,3,10.029131853167083,1,2,Research Scientist,No
30.16139577108857,Yes,Sales,26.157734755164622,4,Marketing,1,4,Married,5822.20935594705,1.085122616501931,3,9.673292409835444,1,2,Sales Executive,No
38.148551731110935,No,Research & Development,2.600662846487451,3,Medical,4,2,Single,2321.498964488208,0.8487776655121189,3,3.844518690595522,1,3,Research Scientist,No
51.272386617530984,No,Research & Development,6.091358474872244,2,Medical,2,3,Single,3243.939224748772,-0.012829204942500208,2,7.094952866449449,1,2,Research Scientist,Yes
44.74264578391343,Yes,Research & Development,15.167173270850814,3,Medical,1,4,Married,8273.404250950218,0.9283145493693217,3,9.495470289060874,2,2,Research Scientist,No
35.210389150143726,Yes,Research & Development,24.57618526008533,4,Life Sciences,4,2,Divorced,1927.2461152714427,1.0715756605219502,2,9.854341106212114,1,3,Research Scientist,Yes
33.62465635678309,No,Research & Development,1.1884538973577565,3,Life Sciences,4,2,Married,3288.7914524790476,5.207706571337453,2,5.181509635908976,1,3,Research Scientist,Yes
56.185965696641915,Yes,Research & Development,13.65898264186131,4,Life Sciences,2,2,Married,5190.893602958585,8.848500836192974,3,5.241600702414994,1,2,Research Scientist,No
57.67322262434769,No,Research & Development,1.0,3,Medical,4,1,Married,19708.647246876448,3.3808123077066305,3,9.257454494449952,4,2,Research Scientist,No
31.803370525368,Yes,Research & Development,24.716501052942746,4,Life Sciences,1,4,Single,2748.6604130502783,1.0498926930995895,1,0.2988930258777027,1,2,Research Scientist,Yes
25.68859675203595,No,Sales,4.151179205928067,1,Marketing,3,1,Married,4368.067502836177,1.192071325100869,4,5.228057854300662,1,2,Sales Executive,No
18.0,Yes,Sales,5.016599897669613,3,Marketing,2,2,Single,1343.55671621577,1.0499000900182596,3,0.3265753563761468,1,2,Sales Executive,No
29.433865168776958,No,Research & Development,7.842058862288216,2,Life Sciences,4,4,Single,3499.878828150476,1.099977890370917,3,4.541033743327807,1,4,Research Scientist,No
25.035009517251403,Yes,Research & Development,4.366600907881577,1,Technical Degree,4,4,Married,3646.357789822626,0.7506976450729316,4,6.950335588786893,1,4,Research Scientist,No
36.526405749599604,Yes,Research & Development,14.965929352012143,3,Other,1,3,Divorced,5227.773888485706,6.749566952204962,2,0.881057927458569,1,2,Research Scientist,Yes
31.315657542143608,No,Research & Development,18.644945367411673,3,Life Sciences,2,3,Divorced,4474.415161770407,1.0776607662425575,3,9.729336386253628,1,2,Research Scientist,No
30.305743350834497,No,Research & Development,1.0,2,Life Sciences,4,1,Married,2384.7764100313298,0.7945707456029301,3,4.233160834163724,1,2,Research Scientist,No
31.754071043376445,No,Research & Development,1.1851603668333506,1,Life Sciences,3,1,Married,3980.5273622204477,1.006431353473534,3,3.6072952010434345,1,2,Research Scientist,No
35.8914269535383,No,Research & Development,1.928798143316472,3,Life Sciences,4,3,Married,2692.368653598757,3.9373827518169215,3,2.3568638088505276,1,4,Research Scientist,No
34.162604469615395,No,Sales,3.240925985372137,4,Life Sciences,4,4,Divorced,7539.785902771566,6.070092482737769,3,10.207477896077277,2,4,Sales Executive,No
43.81583226279799,No,Research & Development,2.9699023536420763,4,Other,4,4,Married,19465.00690509965,4.10705921210418,4,1.432782995986296,4,4,Research Scientist,No
28.56654719013048,No,Research & Development,2.4706846365236617,1,Life Sciences,4,2,Married,3295.1832697221985,0.050626053149159314,3,2.6159401149728465,1,3,Research Scientist,No
49.430612530611356,No,Research & Development,22.457829148182995,5,Medical,3,4,Single,14877.99490567916,0.9335385321965843,3,31.511029117133543,3,4,Research Scientist,No
41.056911803960496,No,Sales,5.277389045189724,2,Marketing,4,3,Married,17986.03950996377,6.131173693704457,4,1.4367651787912994,4,4,Sales Executive,No
44.45602179303388,No,Research & Development,2.2020016322319758,3,Life Sciences,2,3,Single,2199.8052985839445,0.8715943511666626,3,1.0989421327330873,1,2,Research Scientist,No
31.303572864951814,No,Research & Development,24.583446254828058,1,Technical Degree,4,4,Single,5182.690992728363,1.8481568261998294,2,5.161446753956044,1,4,Research Scientist,Yes
52.13552518484623,Yes,Sales,1.8408512020760335,1,Marketing,1,4,Married,19530.616697535384,1.0693525137451452,3,32.04259979008677,4,2,Sales Executive,No
33.304446528345935,No,Research & Development,22.337832440643243,4,Other,3,4,Married,5817.106604956964,0.9074642074203013,3,14.795730868920428,1,4,Research Scientist,No
59.13896871616754,No,Human Resources,2.1256740426962226,4,Human Resources,3,4,Married,18839.24827656138,8.909667969928464,3,2.9849716890987166,4,4,HR Specialist,No
54.98606026470842,No,Sales,18.079069965503056,5,Life Sciences,1,2,Single,16900.105879335682,2.8598712431268303,3,9.70860310632054,4,2,Sales Executive,No
53.00903580263439,Yes,Research & Development,2.161709192097968,5,Technical Degree,3,4,Married,10574.571818819704,-0.1462009238740122,3,32.91015788500176,2,4,Research Scientist,No
31.047996994405622,Yes,Sales,26.262181760837947,4,Marketing,1,4,Married,5352.972780450727,1.0622779698168792,3,9.694892063863623,1,2,Sales Executive,No
40.52651892036181,No,Research & Development,4.912366988151101,3,Medical,4,2,Single,6263.115002503976,5.972251168646585,3,4.749000961619704,2,3,Research Scientist,No
27.936198646872366,No,Research & Development,17.880857536156224,2,Medical,3,1,Divorced,4463.785508322572,1.0636693428488,3,10.002966182379344,1,2,Research Scientist,No
34.073924548703175,No,Human Resources,11.193849568141946,3,Life Sciences,3,2,Married,4486.325684997692,4.249004998251336,4,10.327593502649721,1,2,HR Specialist,No
46.44448334213174,No,Sales,13.921224545946266,3,Medical,3,3,Married,4550.628992877069,2.99920587509032,2,4.833693045625657,1,3,Sales Executive,Yes
32.00102792727123,No,Sales,9.809384369787333,4,Marketing,4,4,Single,4842.353999171243,7.888198409026685,4,0.0,1,4,Sales Executive,No
43.676621099572586,Yes,Research & Development,9.526226449639719,4,Life Sciences,3,3,Single,2824.7178314186485,1.077974633561006,3,6.033466308640538,1,3,Research Scientist,No
41.61569506436866,No,Research & Development,28.9501313122927,3,Life Sciences,2,2,Married,4681.197737348044,1.0658114026187195,2,9.307734872127648,1,2,Research Scientist,Yes
46.735558397609914,No,Sales,1.937529732298562,4,Marketing,3,2,Married,5257.29812866733,6.860771713958962,1,0.9865392443950347,1,2,Sales Executive,Yes
34.2722884486719,No,Research & Development,10.363333007921062,4,Life Sciences,3,4,Divorced,4319.4221510377065,0.9371571190699706,3,9.280450430548255,1,4,Research Scientist,No
36.23864741879664,No,Research & Development,12.478132454760352,4,Life Sciences,3,3,Married,4447.470014234351,9.056042468961007,3,2.974949071724971,1,3,Research Scientist,No
19.134023844229997,No,Research & Development,3.0139101651235225,1,Medical,2,2,Single,1637.9300422480526,0.9796872470972952,3,1.1100552020662888,1,2,Research Scientist,No
29.424038606732925,Yes,Human Resources,8.407809508990706,3,Human Resources,3,4,Divorced,2262.2385147439877,6.1579105641796215,2,3.6312369328844705,1,4,HR Specialist,Yes
53.11111980981061,No,Research & Development,24.535245182198004,4,Medical,2,4,Married,7002.359183631613,3.254305383294405,3,4.338119080948401,2,3,Research Scientist,No
27.814238034357636,No,Research & Development,9.167414428592815,3,Medical,3,3,Divorced,2576.5404411402874,5.167729691929902,3,1.8458417420665696,1,3,Research Scientist,No
42.365351686558796,No,Research & Development,1.8342936463414636,1,Life Sciences,3,3,Married,18039.389918405952,-0.011359663421172098,2,20.085888221414905,4,3,Research Scientist,Yes
46.340832190328115,No,Sales,3.605193796998099,1,Marketing,1,3,Married,17309.594179627897,3.0002747187038676,3,12.549101160169474,4,2,Sales Executive,No
48.92959210690928,No,Research & Development,4.725502781418655,4,Technical Degree,1,3,Married,7373.099626281804,1.966862528734504,2,3.2064195871340972,2,2,Research Scientist,Yes
47.13116333807763,No,Sales,3.7310385233500427,1,Medical,2,3,Single,3087.531531758047,3.1146477049368544,3,0.0,1,2,Sales Executive,No
39.852240901115266,No,Research & Development,6.367329135283893,3,Life Sciences,2,3,Single,13193.445254427974,7.259938794359947,3,19.701525503000703,3,2,Research Scientist,No
42.0359825026694,No,Research & Development,16.826542606522526,2,Life Sciences,4,1,Single,6899.331107002466,2.8502844712770954,3,2.663017976043984,2,2,Research Scientist,No
33.98513265361959,No,Research & Development,19.526700856687206,2,Medical,2,4,Divorced,2415.4203468730384,-0.029508118174507863,3,2.835023828024089,1,3,Research Scientist,No
32.31572286463685,Yes,Research & Development,29.084175863719523,4,Medical,1,3,Single,5118.825876764091,1.2001392748311561,3,12.782972536402148,1,2,Research Scientist,No
50.14235308294968,No,Sales,1.0332399186289727,3,Life Sciences,4,3,Married,6285.585285601304,0.245277447191772,3,17.679913245964393,2,4,Sales Executive,No
48.22156192716904,Yes,Sales,7.42072705020347,2,Medical,4,3,Married,2295.5949110901747,2.2165063143257067,3,8.529719842647209,1,4,Sales Executive,No
26.49749419787537,No,Research & Development,22.760333573523212,3,Life Sciences,1,4,Divorced,2784.2588169934616,1.114786315250059,1,3.253884546851123,1,2,Research Scientist,Yes
38.51246227491944,No,Human Resources,3.2324023707152563,3,Human Resources,3,2,Married,6367.274434912808,8.983721243124855,1,7.949867768339963,2,2,HR Specialist,Yes
28.07953127361789,No,Research & Development,2.105149042060327,4,Technical Degree,2,2,Married,1777.281467159164,0.8886406184266971,2,4.502007062520289,1,2,Research Scientist,Yes
36.01503406396521,No,Research & Development,2.900259936487942,2,Life Sciences,4,1,Divorced,6765.570820454553,5.689896050441297,3,4.672841915649301,2,2,Research Scientist,No
46.49686074296836,Yes,Research & Development,20.893811867461725,2,Medical,4,2,Married,8739.332735212249,3.817663489534763,4,9.131863596232906,2,3,Research Scientist,No
31.073707413835084,Yes,Sales,1.0974436461855053,3,Life Sciences,4,2,Single,2663.7694462120753,0.9627782293352001,4,3.357621771971003,1,3,Sales Executive,No
31.724562563040962,Yes,Human Resources,18.60401599726656,5,Human Resources,4,1,Married,2579.1554334465964,-0.2189296196493633,3,1.1650408116065807,1,2,HR Specialist,No
28.468744994963195,No,Research & Development,9.681058073156368,3,Life Sciences,4,2,Divorced,3852.644408548337,0.10171689677650585,2,6.99409932898018,1,3,Research Scientist,Yes
32.45889929325119,Yes,Sales,1.3759563668561472,2,Life Sciences,1,2,Single,6447.2057129806035,6.08029515384603,3,0.0,2,2,Sales Executive,No
38.3794882152872,Yes,Research & Development,22.807363524901415,3,Medical,3,1,Single,4054.1524153268797,-0.02503646060657883,3,5.42971183367795,1,2,Research Scientist,No
39.025932231090174,No,Research & Development,1.0,4,Life Sciences,2,2,Married,2685.302462059575,2.8748263686411413,3,3.842244748450794,1,2,Research Scientist,No
42.542233603575205,No,Research & Development,2.210422924151929,4,Life Sciences,3,4,Married,4205.929187638693,0.8077189130152312,3,9.734239788314868,1,4,Research Scientist,No
36.07345143915672,No,Sales,3.0391648621241796,4,Marketing,1,2,Single,9512.396754362102,2.995651473659369,3,5.011753630699856,2,2,Sales Executive,No
32.2529612386011,Yes,Research & Development,28.812327863792735,2,Medical,3,2,Single,3788.7137415690536,-0.006826113140135631,4,5.1531532451388555,1,2,Research Scientist,No
22.913529391159724,No,Research & Development,25.79287659024737,1,Life Sciences,3,4,Divorced,2982.7860423990855,1.1356731487894098,2,4.247404935903527,1,4,Research Scientist,Yes
24.35256931263032,Yes,Sales,8.973425935492495,2,Life Sciences,1,1,Married,4516.207532935621,2.884465330798551,3,2.99992287302714,1,1,Sales Executive,No
25.84151765020901,No,Research & Development,3.0836979985199537,3,Life Sciences,1,4,Married,1895.549779715504,1.1265993036705704,3,0.3427673033026941,1,2,Research Scientist,No
40.62129501005104,No,Sales,4.000678307948742,1,Marketing,3,3,Divorced,10322.723485444045,0.25585533611326977,4,21.853465071638695,2,3,Sales Executive,No
28.732816533365536,Yes,Sales,27.785401608625932,3,Marketing,2,4,Married,7524.42451756399,1.0414795204314238,2,9.74331449877069,2,3,Sales Executive,Yes
30.118377872116774,No,Sales,12.389578247765813,3,Technical Degree,2,3,Single,6740.362102696304,-0.002642000582015371,3,4.924677373278644,2,2,Sales Executive,No
51.03751442785156,Yes,Sales,27.744927514747914,3,Marketing,4,1,Divorced,10734.646736136938,4.089808555137004,3,2.9117619704190947,3,2,Sales Executive,No
51.591873145633684,No,Research & Development,1.0,4,Life Sciences,3,3,Married,19969.251629195176,-0.046894246928582954,3,32.37260986816145,4,3,Research Scientist,No
29.148857146244517,Yes,Sales,12.821889847958058,3,Technical Degree,1,2,Single,6106.970002398479,4.879230166841217,1,4.675657557577031,2,2,Sales Executive,Yes
32.14813190052827,No,Research & Development,2.0662766044184013,3,Medical,4,2,Divorced,5783.2394010759635,0.03220118965083958,2,9.092161680980585,1,3,Research Scientist,Yes
34.40435460770046,No,Research & Development,24.942520584790035,2,Other,1,4,Single,3958.8433045123825,4.135010852899163,3,2.9128364507799365,1,2,Research Scientist,No
45.7298480032925,No,Research & Development,30.12369414399561,3,Technical Degree,2,4,Married,9417.528801849066,4.094338537721181,4,3.012409320609836,2,3,Research Scientist,No
39.57794686226085,No,Research & Development,4.079388085689077,1,Medical,4,3,Married,18982.91449326206,1.0394814220649393,3,20.10101091083475,4,4,Research Scientist,No
46.064478394558336,No,Research & Development,15.165515494049508,2,Life Sciences,4,2,Married,19513.028497473933,5.0668501114077085,3,4.04964996617619,4,3,Research Scientist,No
21.259980276677624,Yes,Research & Development,8.007468181469244,1,Medical,3,1,Married,2171.6567895003495,1.0937831990128664,3,0.9972531660017951,1,2,Research Scientist,No
50.26544968051797,Yes,Research & Development,7.5029144861500425,4,Life Sciences,1,4,Single,10555.235223965736,1.957683792012843,3,3.9465237303283045,3,2,Research Scientist,No
35.316027980687004,Yes,Research & Development,15.72414126845716,4,Life Sciences,3,1,Single,2795.985296558354,0.8138269792933495,3,16.999565409731638,1,2,Research Scientist,No
37.36386480010712,Yes,Research & Development,1.9337839185940222,3,Medical,3,2,Married,4611.908792068787,4.140196164835856,3,4.855953884559079,1,2,Research Scientist,No
35.094333766125196,No,Sales,1.136252143760537,5,Marketing,3,2,Married,7428.898015926744,0.8642204708819785,3,10.11505958377291,2,2,Sales Executive,No
30.84659658936083,No,Sales,6.006003675700446,4,Medical,1,4,Divorced,5474.400606445102,3.807911746390744,4,7.364723031237427,1,2,Sales Executive,No
58.73730258046368,No,Human Resources,6.397612283777012,2,Medical,2,3,Married,2186.202952939947,7.875691825575809,2,1.9202389939156945,1,2,HR Specialist,Yes
31.413477184175942,No,Sales,20.776928615197892,3,Life Sciences,3,4,Married,2914.9361980289323,-0.06193199242248537,3,1.9746633212881535,1,4,Sales Executive,No
44.300939955862695,No,Research & Development,26.65876486221799,3,Life Sciences,3,1,Married,10968.319468527317,7.81317839573932,3,7.719818040063081,3,2,Research Scientist,No
36.59999771227221,No,Research & Development,6.571009982077044,2,Medical,2,2,Divorced,5085.584193752193,5.824480697772438,3,3.3106890096157002,1,2,Research Scientist,No
33.68875611039274,Yes,Sales,18.705678809361192,3,Marketing,1,4,Single,5492.656293912803,7.860093139716079,2,5.202499419498788,1,2,Sales Executive,Yes
41.332742482329145,Yes,Sales,20.453251280724317,2,Marketing,2,2,Single,2719.397847043259,0.9574469936296925,2,4.016486721717883,1,2,Sales Executive,Yes
30.063069767673696,No,Research & Development,27.407091868195618,4,Life Sciences,3,4,Divorced,2172.658672121578,3.7963144457335143,3,6.6349252417854325,1,4,Research Scientist,No
27.547083192902665,No,Research & Development,4.710798850392774,1,Technical Degree,3,4,Divorced,12854.839136232218,1.1804002208338582,3,9.057147471967266,3,4,Research Scientist,No
37.92940529759161,No,Sales,1.1495851185888464,4,Life Sciences,4,2,Married,4589.326038802138,-0.17438463647691016,3,15.116561736475715,1,3,Sales Executive,No
33.00719409928277,Yes,Research & Development,14.085172784716177,3,Medical,3,4,Married,2450.120147244788,5.133714687907063,1,4.7921228885579366,1,4,Research Scientist,Yes
49.582802614091584,Yes,Sales,1.34565180323529,4,Life Sciences,2,3,Divorced,6642.468000939667,7.036678978364124,3,5.818290498664665,2,2,Sales Executive,No
35.98089731662022,No,Sales,7.521981500255363,4,Technical Degree,1,4,Divorced,5074.260998887217,4.171558614239809,3,6.5888100783931645,1,2,Sales Executive,No
39.188212234977044,Yes,Research & Development,5.929208399159871,3,Medical,4,1,Married,2233.217374149564,7.00478109994435,1,2.016640877576835,1,2,Research Scientist,Yes
34.24209829399524,Yes,Sales,9.958193419724664,3,Medical,4,1,Married,10150.72164433894,8.810862553418808,3,12.37095182155106,2,2,Sales Executive,No
34.788561350945514,No,Sales,17.573386049452047,4,Medical,2,1,Married,5680.677282415893,0.09394154582484303,1,5.287614135138564,1,2,Sales Executive,Yes
40.535489487743,No,Sales,1.060650529781086,3,Marketing,3,1,Divorced,4109.944233981061,-0.19784360022724984,3,8.943767612335025,1,2,Sales Executive,No
29.174061338057104,No,Research & Development,23.748306340841502,1,Life Sciences,4,3,Divorced,2681.612073098431,1.1263724241895736,3,1.0355974237550918,1,4,Research Scientist,No
31.15631368986165,No,Research & Development,12.078422696227754,3,Medical,4,4,Married,5465.522746454803,-0.11715049303531422,1,9.390051179421198,2,4,Research Scientist,Yes
40.257180290467204,No,Sales,7.211871008643742,4,Medical,2,2,Single,20134.458647461757,0.8992077691998901,2,20.2684972831127,4,2,Sales Executive,Yes
41.65340230050454,No,Sales,1.810849854488986,4,Life Sciences,4,2,Single,15761.719541363182,1.0830256797876427,3,21.520134195668767,4,3,Sales Executive,No
33.00957797406282,Yes,Research & Development,29.118038348885023,4,Medical,1,3,Single,4698.211316907471,1.0171504744458253,3,12.819136362088429,1,2,Research Scientist,No
52.524253515523576,No,Research & Development,3.95708098738371,2,Life Sciences,4,4,Married,16081.976402320828,1.9048186588745595,1,4.800223664772113,4,4,Research Scientist,Yes
27.61814925761352,Yes,Research & Development,12.17256060345173,1,Life Sciences,3,4,Married,2602.699352582852,1.0962822326899924,2,1.1211602104416507,1,4,Research Scientist,Yes
48.184325670013806,No,Research & Development,5.730411014931683,3,Life Sciences,1,3,Single,4399.467057588292,2.0456828017704143,3,2.102449088499525,1,2,Research Scientist,No
25.383412913645124,Yes,Research & Development,4.476176133252931,2,Medical,3,3,Married,1904.284361256107,1.039380363203609,3,8.316500279302854,1,3,Research Scientist,No
45.854410879279115,Yes,Research & Development,21.079866953959243,2,Medical,4,2,Married,9117.519637486921,4.08813927510405,4,8.971731072625813,2,3,Research Scientist,No
33.85185109358423,No,Research & Development,14.083270470387415,3,Medical,4,2,Married,2606.899752722073,1.061098129195553,3,7.7528838586233615,1,3,Research Scientist,No
42.04973943118049,No,Research & Development,4.57312903895029,2,Technical Degree,3,4,Married,18955.806900990756,0.9832978600995111,3,21.945606718635805,4,4,Research Scientist,No
36.08445903843706,Yes,Research & Development,9.050177423217825,3,Medical,4,3,Married,3389.49679373146,-0.10349294652476032,2,1.4775780707539259,1,4,Research Scientist,Yes
34.03347802074385,No,Research & Development,6.4804967917572665,4,Life Sciences,3,2,Divorced,4403.782822665945,5.920249450925774,3,1.2121848304758114,1,2,Research Scientist,No
52.522307800554714,No,Research & Development,13.285188522367031,2,Medical,4,1,Divorced,4319.101082239594,1.1310465044704294,3,4.332014088673099,1,2,Research Scientist,No
36.997257148591224,No,Sales,1.0,4,Medical,3,4,Divorced,9742.223476171017,1.0978291805404528,2,6.310054493569681,2,4,Sales Executive,Yes
43.702176330855885,Yes,Research & Development,2.9336125622644045,3,Life Sciences,1,1,Married,1902.195029401529,4.396392975907922,4,3.0918219598504315,1,1,Research Scientist,No
47.989226033762684,No,Research & Development,1.238987135396975,3,Life Sciences,3,3,Single,15465.904402876304,3.877223652349921,3,7.769272126996756,4,3,Research Scientist,No
34.62798091544432,No,Sales,17.845208814819998,5,Life Sciences,2,1,Married,9151.069831594856,0.8790707035351623,2,8.39236741281628,2,2,Sales Executive,Yes
38.70568216394883,Yes,Sales,4.812796967752185,3,Technical Degree,4,4,Married,1962.8987283140768,3.09714749241433,4,1.0093192391546315,1,4,Sales Executive,No
27.782927029866045,No,Sales,9.758409866485101,1,Medical,4,2,Married,1141.669219697844,1.0265980284951475,3,1.3075129441153082,1,3,Sales Executive,No
26.637412772029123,No,Sales,10.011941846613285,3,Marketing,4,4,Married,5536.599330080491,0.8651307903221948,3,6.007755105617592,2,4,Sales Executive,No
32.440952662418205,No,Research & Development,1.8204093221581479,4,Medical,1,4,Single,5276.788224544182,6.933711245479661,2,6.949903870332087,1,2,Research Scientist,Yes
34.93975077876081,No,Sales,7.074460576333925,4,Life Sciences,1,4,Married,2591.176937471009,1.0179262105999818,2,2.6250396027660647,1,2,Sales Executive,Yes
44.97752839763797,No,Sales,9.61140466148697,3,Marketing,3,4,Married,9306.705167206035,1.7722044761396973,3,2.8483195713639824,2,4,Sales Executive,No
51.09317417210327,No,Research & Development,1.0,4,Medical,1,1,Single,7823.240050604407,3.146733393091128,2,12.854620664502075,2,1,Research Scientist,Yes
48.049023770856365,Yes,Research & Development,1.5219953904812547,2,Life Sciences,1,3,Single,4981.2632790022735,9.19363203851524,3,0.8449839855338213,1,2,Research Scientist,No
53.15433404961752,Yes,Sales,24.484565679450316,4,Life Sciences,1,1,Single,10620.462656885391,5.949952842663374,2,2.3598962519058464,2,1,Sales Executive,Yes
33.69850948834471,No,Research & Development,4.920659045143837,3,Medical,3,1,Single,11914.7061187144,1.8546758735931355,3,11.25430449511346,3,2,Research Scientist,No
33.88042732594368,Yes,Human Resources,23.108342796812085,3,Human Resources,2,1,Divorced,9912.061432778539,8.90742967877162,3,3.443940615183831,2,2,HR Specialist,No
31.00598891670106,Yes,Sales,16.51517110513401,4,Marketing,1,3,Married,8643.691742947041,2.0957818644749584,3,1.1832360304533114,2,2,Sales Executive,No
48.76613607721686,No,Research & Development,5.076259749068977,4,Technical Degree,1,3,Married,6792.348504617369,2.0198736754528746,2,3.2408791904396175,2,2,Research Scientist,Yes
36.41114717433906,Yes,Sales,8.941011566347424,4,Life Sciences,3,1,Single,2675.683007722752,6.8383455301073495,3,5.348926773298109,1,2,Sales Executive,No
50.38412027769967,Yes,Sales,3.0790566558485346,2,Marketing,1,3,Married,2799.1843642293425,1.0680691159884792,3,3.423721433012677,1,2,Sales Executive,No
59.06890764164493,No,Research & Development,2.1176575062403398,3,Life Sciences,3,4,Single,13633.440005175788,2.8460748872509884,3,5.149557681959074,3,4,Research Scientist,No
49.66463395235465,No,Research & Development,3.9774281339235356,1,Life Sciences,1,2,Divorced,19149.29551314838,2.774046340021911,2,10.169394913124329,4,2,Research Scientist,Yes
32.23772762469709,Yes,Research & Development,10.263283916570616,1,Medical,1,4,Divorced,3367.9774449162255,7.035413658186728,3,3.7984005683877844,1,2,Research Scientist,No
18.44617615772201,Yes,Sales,2.8576392000777897,2,Medical,2,4,Single,1414.538237077807,1.1208269173846501,4,0.3797254436874167,1,3,Sales Executive,No
40.30211629315003,No,Sales,14.82049117690448,2,Life Sciences,4,1,Married,4685.554550595531,1.0996958662976803,3,5.5403428245377,1,2,Sales Executive,No
41.67980109053263,No,Sales,11.789725418176506,4,Marketing,2,4,Divorced,5183.9883236909245,3.1585122541939126,3,0.08712342892645596,1,3,Sales Executive,No
30.922422703124337,No,Research & Development,1.0,2,Life Sciences,4,1,Married,2175.7323647759513,1.2173834778403925,3,4.066696266820751,1,2,Research Scientist,No
27.645601519600863,Yes,Research & Development,17.92542860031944,1,Medical,3,4,Single,2301.0886493572816,1.1550533941744519,2,3.845156596315113,1,4,Research Scientist,Yes
52.294147734610995,Yes,Research & Development,8.3315062936449,4,Medical,3,2,Married,5113.9491606606625,2.1078126968156146,2,8.263511778254784,1,2,Research Scientist,Yes
49.828048330583,Yes,Sales,10.181394043313034,3,Marketing,3,4,Married,7715.825007200198,0.8506170405411114,4,8.717228427272753,2,4,Sales Executive,No
33.181935478699465,No,Research & Development,1.868658759883974,1,Life Sciences,4,3,Married,9537.800597891046,0.83177562185214,2,9.64498863096715,2,4,Research Scientist,Yes
32.16658790814175,No,Sales,1.426737491514317,4,Marketing,3,4,Married,10184.700069174698,0.9906641123602297,3,13.648938291737602,2,4,Sales Executive,No
25.491841412906407,Yes,Sales,3.794363027620566,4,Marketing,4,4,Single,5850.272872123453,1.1566618738779846,3,7.692269125720073,2,4,Sales Executive,No
36.58644253236193,No,Research & Development,20.76676576316153,3,Life Sciences,2,1,Married,3832.044471258006,0.8544490782067053,2,8.19235197691559,1,2,Research Scientist,Yes
35.115246935438364,Yes,Sales,9.108803926656485,3,Medical,4,1,Married,10194.417372176704,9.052719315215628,3,13.280151317691653,2,2,Sales Executive,No
39.13617021695962,Yes,Sales,5.245036414352415,3,Technical Degree,4,4,Married,2148.010054955084,2.9413352852810526,4,0.7978262426482585,1,4,Sales Executive,No
33.38592055157918,No,Research & Development,13.026974307856051,1,Life Sciences,2,4,Single,3826.687720672427,2.945777506801644,3,2.7449092229108434,1,3,Research Scientist,No
54.85478237857971,No,Sales,25.684482706068557,5,Marketing,3,4,Married,19445.47784101899,0.9421322527168975,3,36.186606715971614,4,4,Sales Executive,No
38.62843440832598,No,Sales,2.3616830512465206,2,Marketing,4,2,Single,7317.894015000098,6.930966865037736,3,1.3932527946973146,2,3,Sales Executive,No
39.4879851652825,No,Sales,27.870431665701002,3,Other,3,1,Divorced,11082.569533404187,2.867783357006351,3,1.0847023918087664,3,2,Sales Executive,No
30.246346955330523,Yes,Research & Development,5.138009714665335,3,Medical,2,2,Single,2604.0277967888687,0.08387083680435124,3,2.823484300075018,1,2,Research Scientist,No
29.619605843951604,No,Research & Development,18.800983671049305,3,Life Sciences,1,3,Single,2388.352809862313,1.0377733937196996,2,4.891870441590445,1,2,Research Scientist,Yes
42.91639621916433,No,Research & Development,7.993878277958798,4,Other,3,3,Divorced,4366.047609371956,4.038896606942006,3,4.588936889416762,1,3,Research Scientist,No
22.177947808809453,Yes,Research & Development,3.1228085609887715,4,Life Sciences,3,4,Married,2799.5848350071515,0.015690918989491782,3,0.0,1,4,Research Scientist,No
31.273193629251974,Yes,Research & Development,8.905460307435257,2,Medical,3,1,Single,2248.053086437101,0.12903405438044882,3,3.0639739695108377,1,2,Research Scientist,No
27.770319820050425,No,Research & Development,2.5694491114504836,3,Medical,4,2,Divorced,7599.879182618853,-0.1445196171976641,2,9.37425879619267,2,3,Research Scientist,Yes
30.437729605980376,Yes,Sales,11.831055432676978,4,Life Sciences,2,1,Married,1626.5741913920908,0.756462051548082,4,0.8365908830733078,1,2,Sales Executive,No
33.87369863393298,Yes,Sales,15.590793741125502,3,Life Sciences,1,1,Single,8669.37011623336,1.915814220514129,2,0.4828004069309087,2,1,Sales Executive,Yes
37.46498175117463,No,Research & Development,5.713343820277378,2,Medical,4,4,Divorced,6616.443465709094,7.004698124014297,2,5.988811157920889,2,4,Research Scientist,Yes
33.456561327066304,No,Sales,4.848548531206319,1,Life Sciences,2,4,Married,10155.382342297222,6.043623863824912,4,4.311234222466731,2,3,Sales Executive,No
49.15806530431445,No,Research & Development,2.970330013675673,2,Medical,3,1,Married,4925.68452923266,3.8485714546237126,3,2.95305688343272,1,2,Research Scientist,No
32.73830034266326,No,Research & Development,2.8050031550708705,3,Life Sciences,4,2,Divorced,5423.897450762998,1.0578770528519688,3,10.706975058179346,1,3,Research Scientist,No
42.95942351101385,No,Research & Development,7.896069845892732,3,Life Sciences,1,2,Divorced,4784.734786157228,3.863663577350029,4,1.188900512235522,1,2,Research Scientist,No
